gacha_element_id,gacha_pattern,draw_time,draw_count,use_item,draw_cost,select_table_no,bonus_table_no,settle_table_no,settle_count,unsettle_rarity,memo,campaign_image
432,10,38,10,polygon,50,432100,null,null,0,null,null,tit_10ren.png
432,10,39,10,polygon,50,432100,null,null,0,null,null,tit_10ren.png
432,10,40,10,polygon,50,432100,null,432105,1,null,null,161015_avi_pick_tips05.png
432,10,41,10,polygon,25,432100,null,null,0,null,null,161015_avi_pick_tips01.png
432,10,42,10,polygon,50,432100,null,null,0,null,null,tit_10ren.png
432,10,43,10,polygon,50,432100,null,null,0,null,null,tit_10ren.png
432,10,44,10,polygon,50,432100,null,null,0,null,null,tit_10ren.png
432,10,45,10,polygon,50,432100,null,432105,1,null,null,161015_avi_pick_tips05.png
432,10,46,10,polygon,25,432100,null,null,0,null,null,161015_avi_pick_tips01.png
432,10,47,10,polygon,50,432100,null,null,0,null,null,tit_10ren.png
432,10,48,10,polygon,50,432100,null,null,0,null,null,tit_10ren.png
432,10,49,10,polygon,50,432100,null,null,0,null,null,tit_10ren.png
432,10,50,10,polygon,50,432100,null,432105,1,null,null,161015_avi_pick_tips05.png
433,10,1,1,polygon,1,433101,null,null,0,null,null,tit_stepup188_01.png
433,10,2,3,polygon,9,433101,null,null,0,null,null,tit_stepup188_02.png
433,10,3,10,polygon,35,433103,null,433103,1,null,null,161021_ranking_stepup_tips03.png
433,10,4,10,polygon,50,433104,433104,null,0,null,null,161021_ranking_stepup_tips04.png
433,10,5,10,polygon,50,433105,433105,null,0,null,null,161021_ranking_stepup_tips05.png
433,10,6,10,polygon,50,433100,null,null,0,null,null,161021_ranking_stepup_tips06.png
433,10,0,10,polygon,50,433100,null,null,0,null,null,161021_ranking_stepup_tips07.png
434,10,0,10,polygon,50,434100,null,null,0,null,null,161024_kstepup_tips06.png
434,10,1,1,polygon,3,434101,null,null,0,null,null,161024_kstepup_tips01.png
434,10,2,3,polygon,9,434101,434102,null,0,null,null,161024_kstepup_tips02.png
434,10,3,5,polygon,15,434100,434103,null,0,null,null,161024_kstepup_tips03.png
434,10,4,10,polygon,35,434100,434104,null,0,null,null,161024_kstepup_tips04.png
434,10,5,10,polygon,50,434100,null,434105,1,null,null,161024_kstepup_tips05.png
434,10,6,1,polygon,3,434101,null,null,0,null,null,161024_kstepup_tips01.png
434,10,7,3,polygon,9,434101,434102,null,0,null,null,161024_kstepup_tips02.png
434,10,8,5,polygon,15,434100,434103,null,0,null,null,161024_kstepup_tips03.png
434,10,9,10,polygon,35,434100,434104,null,0,null,null,161024_kstepup_tips04.png
434,10,10,10,polygon,50,434100,null,434105,1,null,null,161024_kstepup_tips05.png
434,10,11,1,polygon,3,434101,null,null,0,null,null,161024_kstepup_tips01.png
434,10,12,3,polygon,9,434101,434102,null,0,null,null,161024_kstepup_tips02.png
434,10,13,5,polygon,15,434100,434103,null,0,null,null,161024_kstepup_tips03.png
434,10,14,10,polygon,35,434100,434104,null,0,null,null,161024_kstepup_tips04.png
434,10,15,10,polygon,50,434100,null,434105,1,null,null,161024_kstepup_tips05.png
434,10,16,1,polygon,3,434101,null,null,0,null,null,161024_kstepup_tips01.png
434,10,17,3,polygon,9,434101,434102,null,0,null,null,161024_kstepup_tips02.png
434,10,18,5,polygon,15,434100,434103,null,0,null,null,161024_kstepup_tips03.png
434,10,19,10,polygon,35,434100,434104,null,0,null,null,161024_kstepup_tips04.png
434,10,20,10,polygon,50,434100,null,434105,1,null,null,161024_kstepup_tips05.png
434,10,21,1,polygon,3,434101,null,null,0,null,null,161024_kstepup_tips01.png
434,10,22,3,polygon,9,434101,434102,null,0,null,null,161024_kstepup_tips02.png
434,10,23,5,polygon,15,434100,434103,null,0,null,null,161024_kstepup_tips03.png
434,10,24,10,polygon,35,434100,434104,null,0,null,null,161024_kstepup_tips04.png
434,10,25,10,polygon,50,434100,null,434105,1,null,null,161024_kstepup_tips05.png
434,10,26,1,polygon,3,434101,null,null,0,null,null,161024_kstepup_tips01.png
434,10,27,3,polygon,9,434101,434102,null,0,null,null,161024_kstepup_tips02.png
434,10,28,5,polygon,15,434100,434103,null,0,null,null,161024_kstepup_tips03.png
434,10,29,10,polygon,35,434100,434104,null,0,null,null,161024_kstepup_tips04.png
434,10,30,10,polygon,50,434100,null,434105,1,null,null,161024_kstepup_tips05.png
434,10,31,1,polygon,3,434101,null,null,0,null,null,161024_kstepup_tips01.png
434,10,32,3,polygon,9,434101,434102,null,0,null,null,161024_kstepup_tips02.png
434,10,33,5,polygon,15,434100,434103,null,0,null,null,161024_kstepup_tips03.png
434,10,34,10,polygon,35,434100,434104,null,0,null,null,161024_kstepup_tips04.png
434,10,35,10,polygon,50,434100,null,434105,1,null,null,161024_kstepup_tips05.png
434,10,36,1,polygon,3,434101,null,null,0,null,null,161024_kstepup_tips01.png
434,10,37,3,polygon,9,434101,434102,null,0,null,null,161024_kstepup_tips02.png
434,10,38,5,polygon,15,434100,434103,null,0,null,null,161024_kstepup_tips03.png
434,10,39,10,polygon,35,434100,434104,null,0,null,null,161024_kstepup_tips04.png
434,10,40,10,polygon,50,434100,null,434105,1,null,null,161024_kstepup_tips05.png
434,10,41,1,polygon,3,434101,null,null,0,null,null,161024_kstepup_tips01.png
434,10,42,3,polygon,9,434101,434102,null,0,null,null,161024_kstepup_tips02.png
434,10,43,5,polygon,15,434100,434103,null,0,null,null,161024_kstepup_tips03.png
434,10,44,10,polygon,35,434100,434104,null,0,null,null,161024_kstepup_tips04.png
434,10,45,10,polygon,50,434100,null,434105,1,null,null,161024_kstepup_tips05.png
434,10,46,1,polygon,3,434101,null,null,0,null,null,161024_kstepup_tips01.png
434,10,47,3,polygon,9,434101,434102,null,0,null,null,161024_kstepup_tips02.png
434,10,48,5,polygon,15,434100,434103,null,0,null,null,161024_kstepup_tips03.png
434,10,49,10,polygon,35,434100,434104,null,0,null,null,161024_kstepup_tips04.png
434,10,50,10,polygon,50,434100,null,434105,1,null,null,161024_kstepup_tips05.png
435,1,0,1,polygon,5,446010,null,null,0,null,null,null
435,10,0,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,1,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,2,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,3,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,4,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,5,10,polygon,50,446100,null,446105,1,null,null,161026_hw_gacha_tips02.png
435,10,6,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,7,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,8,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,9,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,10,10,polygon,50,446100,null,446105,1,null,null,161026_hw_gacha_tips02.png
435,10,11,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,12,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,13,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,14,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,15,10,polygon,50,446100,null,446105,1,null,null,161026_hw_gacha_tips02.png
435,10,16,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,17,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,18,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,19,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,20,10,polygon,50,446100,null,446105,1,null,null,161026_hw_gacha_tips02.png
435,10,21,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,22,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,23,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,24,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,25,10,polygon,50,446100,null,446105,1,null,null,161026_hw_gacha_tips02.png
435,10,26,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,27,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,28,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,29,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,30,10,polygon,50,446100,null,446105,1,null,null,161026_hw_gacha_tips02.png
435,10,31,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,32,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,33,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,34,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,35,10,polygon,50,446100,null,446105,1,null,null,161026_hw_gacha_tips02.png
435,10,36,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,37,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,38,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,39,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,40,10,polygon,50,446100,null,446105,1,null,null,161026_hw_gacha_tips02.png
435,10,41,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,42,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,43,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,44,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,45,10,polygon,50,446100,null,446105,1,null,null,161026_hw_gacha_tips02.png
435,10,46,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,47,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,48,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,49,10,polygon,50,446100,null,446100,1,null,null,161026_hw_gacha_tips01.png
435,10,50,10,polygon,50,446100,null,446105,1,null,null,161026_hw_gacha_tips02.png
436,1,0,1,polygon,0,435010,null,null,0,null,null,161026_hw_free_gacha_tips01.png
437,1,0,1,polygon,5,437010,null,null,0,null,null,null
437,10,1,10,polygon,25,437100,null,437100,1,null,null,tit_10ren_25poly.png
437,10,0,10,polygon,50,437100,null,437100,1,null,null,tit_10ren_fukubukuro.png
438,1,0,1,polygon,5,438010,null,null,0,null,null,r4_tips.png
438,10,0,10,polygon,50,438100,null,438100,1,null,null,tit_10ren_fukubukuro.png
439,1,0,1,polygon,5,439010,null,null,0,null,null,r4_tips.png
439,10,0,10,polygon,50,439100,null,439100,1,null,null,tit_10ren_fukubukuro.png
440,1,0,1,polygon,5,440010,null,null,0,null,null,r4_tips.png
440,10,0,10,polygon,50,440100,null,440100,1,null,null,tit_10ren_fukubukuro.png
441,1,0,1,polygon,5,441010,null,null,0,null,null,null
441,10,0,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,1,10,polygon,25,441100,null,null,0,null,null,161015_avi_pick_tips01.png
441,10,2,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,3,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,4,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,5,10,polygon,50,441100,null,441105,1,null,null,161015_avi_pick_tips05.png
441,10,6,10,polygon,25,441100,null,null,0,null,null,161015_avi_pick_tips01.png
441,10,7,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,8,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,9,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,10,10,polygon,50,441100,null,441105,1,null,null,161015_avi_pick_tips05.png
441,10,11,10,polygon,25,441100,null,null,0,null,null,161015_avi_pick_tips01.png
441,10,12,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,13,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,14,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,15,10,polygon,50,441100,null,441105,1,null,null,161015_avi_pick_tips05.png
441,10,16,10,polygon,25,441100,null,null,0,null,null,161015_avi_pick_tips01.png
441,10,17,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,18,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,19,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,20,10,polygon,50,441100,null,441105,1,null,null,161015_avi_pick_tips05.png
441,10,21,10,polygon,25,441100,null,null,0,null,null,161015_avi_pick_tips01.png
441,10,22,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,23,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,24,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,25,10,polygon,50,441100,null,441105,1,null,null,161015_avi_pick_tips05.png
441,10,26,10,polygon,25,441100,null,null,0,null,null,161015_avi_pick_tips01.png
441,10,27,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,28,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,29,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,30,10,polygon,50,441100,null,441105,1,null,null,161015_avi_pick_tips05.png
441,10,31,10,polygon,25,441100,null,null,0,null,null,161015_avi_pick_tips01.png
441,10,32,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,33,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,34,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,35,10,polygon,50,441100,null,441105,1,null,null,161015_avi_pick_tips05.png
441,10,36,10,polygon,25,441100,null,null,0,null,null,161015_avi_pick_tips01.png
441,10,37,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,38,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,39,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,40,10,polygon,50,441100,null,441105,1,null,null,161015_avi_pick_tips05.png
441,10,41,10,polygon,25,441100,null,null,0,null,null,161015_avi_pick_tips01.png
441,10,42,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,43,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,44,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,45,10,polygon,50,441100,null,441105,1,null,null,161015_avi_pick_tips05.png
441,10,46,10,polygon,25,441100,null,null,0,null,null,161015_avi_pick_tips01.png
441,10,47,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,48,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,49,10,polygon,50,441100,null,null,0,null,null,tit_10ren.png
441,10,50,10,polygon,50,441100,null,441105,1,null,null,161015_avi_pick_tips05.png
442,10,1,1,polygon,1,442101,null,null,0,null,null,tit_stepup188_01.png
442,10,2,3,polygon,9,442101,null,null,0,null,null,tit_stepup188_02.png
442,10,3,10,polygon,35,442103,null,442103,1,null,null,tit_stepup400_03.png
442,10,4,10,polygon,50,442104,442104,null,0,null,null,tit_stepup400_04.png
442,10,5,10,polygon,50,442105,442105,null,0,null,null,tit_stepup400_05.png
442,10,6,10,polygon,50,442100,null,null,0,null,null,tit_stepup400_06.png
442,10,0,10,polygon,50,442100,null,null,0,null,null,tit_stepup400_07.png
443,1,0,1,polygon,5,443010,null,null,0,null,null,null
443,10,0,10,polygon,50,443100,null,443100,1,null,null,161108_newface_tips01.png
444,10,1,1,polygon,3,444101,null,null,0,null,null,161106_kstepup_tips01.png
444,10,2,3,polygon,9,444101,444102,null,0,null,null,161106_kstepup_tips02.png
444,10,3,5,polygon,15,444100,444103,null,0,null,null,161106_kstepup_tips03.png
444,10,4,10,polygon,35,444100,444104,null,0,null,null,161106_kstepup_tips04.png
444,10,5,10,polygon,50,444100,null,444105,1,null,null,161106_kstepup_tips05.png
444,10,6,1,polygon,3,444101,null,null,0,null,null,161106_kstepup_tips01.png
444,10,7,3,polygon,9,444101,444102,null,0,null,null,161106_kstepup_tips02.png
444,10,8,5,polygon,15,444100,444103,null,0,null,null,161106_kstepup_tips03.png
444,10,9,10,polygon,35,444100,444104,null,0,null,null,161106_kstepup_tips04.png
444,10,10,10,polygon,50,444100,null,444105,1,null,null,161106_kstepup_tips05.png
444,10,11,1,polygon,3,444101,null,null,0,null,null,161106_kstepup_tips01.png
444,10,12,3,polygon,9,444101,444102,null,0,null,null,161106_kstepup_tips02.png
444,10,13,5,polygon,15,444100,444103,null,0,null,null,161106_kstepup_tips03.png
444,10,14,10,polygon,35,444100,444104,null,0,null,null,161106_kstepup_tips04.png
444,10,15,10,polygon,50,444100,null,444105,1,null,null,161106_kstepup_tips05.png
444,10,16,1,polygon,3,444101,null,null,0,null,null,161106_kstepup_tips01.png
444,10,17,3,polygon,9,444101,444102,null,0,null,null,161106_kstepup_tips02.png
444,10,18,5,polygon,15,444100,444103,null,0,null,null,161106_kstepup_tips03.png
444,10,19,10,polygon,35,444100,444104,null,0,null,null,161106_kstepup_tips04.png
444,10,20,10,polygon,50,444100,null,444105,1,null,null,161106_kstepup_tips05.png
444,10,21,1,polygon,3,444101,null,null,0,null,null,161106_kstepup_tips01.png
444,10,22,3,polygon,9,444101,444102,null,0,null,null,161106_kstepup_tips02.png
444,10,23,5,polygon,15,444100,444103,null,0,null,null,161106_kstepup_tips03.png
444,10,24,10,polygon,35,444100,444104,null,0,null,null,161106_kstepup_tips04.png
444,10,25,10,polygon,50,444100,null,444105,1,null,null,161106_kstepup_tips05.png
444,10,26,1,polygon,3,444101,null,null,0,null,null,161106_kstepup_tips01.png
444,10,27,3,polygon,9,444101,444102,null,0,null,null,161106_kstepup_tips02.png
444,10,28,5,polygon,15,444100,444103,null,0,null,null,161106_kstepup_tips03.png
444,10,29,10,polygon,35,444100,444104,null,0,null,null,161106_kstepup_tips04.png
444,10,30,10,polygon,50,444100,null,444105,1,null,null,161106_kstepup_tips05.png
444,10,31,1,polygon,3,444101,null,null,0,null,null,161106_kstepup_tips01.png
444,10,32,3,polygon,9,444101,444102,null,0,null,null,161106_kstepup_tips02.png
444,10,33,5,polygon,15,444100,444103,null,0,null,null,161106_kstepup_tips03.png
444,10,34,10,polygon,35,444100,444104,null,0,null,null,161106_kstepup_tips04.png
444,10,35,10,polygon,50,444100,null,444105,1,null,null,161106_kstepup_tips05.png
444,10,36,1,polygon,3,444101,null,null,0,null,null,161106_kstepup_tips01.png
444,10,37,3,polygon,9,444101,444102,null,0,null,null,161106_kstepup_tips02.png
444,10,38,5,polygon,15,444100,444103,null,0,null,null,161106_kstepup_tips03.png
444,10,39,10,polygon,35,444100,444104,null,0,null,null,161106_kstepup_tips04.png
444,10,40,10,polygon,50,444100,null,444105,1,null,null,161106_kstepup_tips05.png
444,10,41,1,polygon,3,444101,null,null,0,null,null,161106_kstepup_tips01.png
444,10,42,3,polygon,9,444101,444102,null,0,null,null,161106_kstepup_tips02.png
444,10,43,5,polygon,15,444100,444103,null,0,null,null,161106_kstepup_tips03.png
444,10,44,10,polygon,35,444100,444104,null,0,null,null,161106_kstepup_tips04.png
